date,entity,Id,hours,precio_bolsa,datetime
2020-04-22,Sistema,Sistema,1,217.39672,2020-04-22 01:00:00
2020-04-22,Sistema,Sistema,2,217.39672,2020-04-22 02:00:00
2020-04-22,Sistema,Sistema,3,217.39672,2020-04-22 03:00:00
2020-04-22,Sistema,Sistema,4,217.39672,2020-04-22 04:00:00
2020-04-22,Sistema,Sistema,5,217.39672,2020-04-22 05:00:00
2020-04-22,Sistema,Sistema,6,217.39672,2020-04-22 06:00:00
2020-04-22,Sistema,Sistema,7,239.39672,2020-04-22 07:00:00
2020-04-22,Sistema,Sistema,8,239.39672,2020-04-22 08:00:00
2020-04-22,Sistema,Sistema,9,239.39672,2020-04-22 09:00:00
2020-04-22,Sistema,Sistema,10,242.39572,2020-04-22 10:00:00
2020-04-22,Sistema,Sistema,11,297.39672,2020-04-22 11:00:00
2020-04-22,Sistema,Sistema,12,297.39672,2020-04-22 12:00:00
2020-04-22,Sistema,Sistema,13,297.39672,2020-04-22 13:00:00
2020-04-22,Sistema,Sistema,14,297.39672,2020-04-22 14:00:00
2020-04-22,Sistema,Sistema,15,297.39672,2020-04-22 15:00:00
2020-04-22,Sistema,Sistema,16,297.39572,2020-04-22 16:00:00
2020-04-22,Sistema,Sistema,17,242.39572,2020-04-22 17:00:00
2020-04-22,Sistema,Sistema,18,297.39672,2020-04-22 18:00:00
2020-04-22,Sistema,Sistema,19,297.39672,2020-04-22 19:00:00
2020-04-22,Sistema,Sistema,20,297.39672,2020-04-22 20:00:00
2020-04-22,Sistema,Sistema,21,297.39672,2020-04-22 21:00:00
2020-04-22,Sistema,Sistema,22,297.39672,2020-04-22 22:00:00
2020-04-22,Sistema,Sistema,23,239.39672,2020-04-22 23:00:00
2020-04-23,Sistema,Sistema,0,222.05514,2020-04-23 00:00:00
2020-04-23,Sistema,Sistema,1,222.05514,2020-04-23 01:00:00
2020-04-23,Sistema,Sistema,2,222.05514,2020-04-23 02:00:00
2020-04-23,Sistema,Sistema,3,214.35914,2020-04-23 03:00:00
2020-04-23,Sistema,Sistema,4,209.01614,2020-04-23 04:00:00
2020-04-23,Sistema,Sistema,5,214.35914,2020-04-23 05:00:00
2020-04-23,Sistema,Sistema,6,214.35914,2020-04-23 06:00:00
2020-04-23,Sistema,Sistema,7,222.05514,2020-04-23 07:00:00
2020-04-23,Sistema,Sistema,8,222.05514,2020-04-23 08:00:00
2020-04-23,Sistema,Sistema,9,222.05514,2020-04-23 09:00:00
2020-04-23,Sistema,Sistema,10,222.05514,2020-04-23 10:00:00
2020-04-23,Sistema,Sistema,11,239.95514,2020-04-23 11:00:00
2020-04-23,Sistema,Sistema,12,239.95514,2020-04-23 12:00:00
2020-04-23,Sistema,Sistema,13,239.95514,2020-04-23 13:00:00
2020-04-23,Sistema,Sistema,14,239.95514,2020-04-23 14:00:00
2020-04-23,Sistema,Sistema,15,239.95514,2020-04-23 15:00:00
2020-04-23,Sistema,Sistema,16,222.05514,2020-04-23 16:00:00
2020-04-23,Sistema,Sistema,17,222.05514,2020-04-23 17:00:00
2020-04-23,Sistema,Sistema,18,272.05514,2020-04-23 18:00:00
2020-04-23,Sistema,Sistema,19,282.05514,2020-04-23 19:00:00
2020-04-23,Sistema,Sistema,20,272.05514,2020-04-23 20:00:00
2020-04-23,Sistema,Sistema,21,262.05514,2020-04-23 21:00:00
2020-04-23,Sistema,Sistema,22,262.05514,2020-04-23 22:00:00
2020-04-23,Sistema,Sistema,23,247.04814,2020-04-23 23:00:00
2020-04-24,Sistema,Sistema,0,217.18917,2020-04-24 00:00:00
2020-04-24,Sistema,Sistema,1,217.18917,2020-04-24 01:00:00
2020-04-24,Sistema,Sistema,2,217.18917,2020-04-24 02:00:00
2020-04-24,Sistema,Sistema,3,217.18917,2020-04-24 03:00:00
2020-04-24,Sistema,Sistema,4,217.18917,2020-04-24 04:00:00
2020-04-24,Sistema,Sistema,5,217.18917,2020-04-24 05:00:00
2020-04-24,Sistema,Sistema,6,217.18917,2020-04-24 06:00:00
2020-04-24,Sistema,Sistema,7,218.18917,2020-04-24 07:00:00
2020-04-24,Sistema,Sistema,8,218.18917,2020-04-24 08:00:00
2020-04-24,Sistema,Sistema,9,223.18917,2020-04-24 09:00:00
2020-04-24,Sistema,Sistema,10,223.18917,2020-04-24 10:00:00
2020-04-24,Sistema,Sistema,11,256.18917,2020-04-24 11:00:00
2020-04-24,Sistema,Sistema,12,256.18917,2020-04-24 12:00:00
2020-04-24,Sistema,Sistema,13,256.18917,2020-04-24 13:00:00
2020-04-24,Sistema,Sistema,14,256.18917,2020-04-24 14:00:00
2020-04-24,Sistema,Sistema,15,256.18917,2020-04-24 15:00:00
2020-04-24,Sistema,Sistema,16,256.18917,2020-04-24 16:00:00
2020-04-24,Sistema,Sistema,17,223.18917,2020-04-24 17:00:00
2020-04-24,Sistema,Sistema,18,256.18917,2020-04-24 18:00:00
2020-04-24,Sistema,Sistema,19,256.18917,2020-04-24 19:00:00
2020-04-24,Sistema,Sistema,20,256.18917,2020-04-24 20:00:00
2020-04-24,Sistema,Sistema,21,256.18917,2020-04-24 21:00:00
2020-04-24,Sistema,Sistema,22,256.18917,2020-04-24 22:00:00
2020-04-24,Sistema,Sistema,23,223.18917,2020-04-24 23:00:00
2020-04-25,Sistema,Sistema,0,187.52015,2020-04-25 00:00:00
2020-04-25,Sistema,Sistema,1,187.52015,2020-04-25 01:00:00
2020-04-25,Sistema,Sistema,2,202.52015,2020-04-25 02:00:00
2020-04-25,Sistema,Sistema,3,202.52015,2020-04-25 03:00:00
2020-04-25,Sistema,Sistema,4,187.52015,2020-04-25 04:00:00
2020-04-25,Sistema,Sistema,5,187.52015,2020-04-25 05:00:00
2020-04-25,Sistema,Sistema,6,187.52015,2020-04-25 06:00:00
2020-04-25,Sistema,Sistema,7,204.48115,2020-04-25 07:00:00
2020-04-25,Sistema,Sistema,8,197.52015,2020-04-25 08:00:00
2020-04-25,Sistema,Sistema,9,202.52015,2020-04-25 09:00:00
2020-04-25,Sistema,Sistema,10,204.52015,2020-04-25 10:00:00
2020-04-25,Sistema,Sistema,11,204.52015,2020-04-25 11:00:00
2020-04-25,Sistema,Sistema,12,212.02015,2020-04-25 12:00:00
2020-04-25,Sistema,Sistema,13,204.48115,2020-04-25 13:00:00
2020-04-25,Sistema,Sistema,14,204.52015,2020-04-25 14:00:00
2020-04-25,Sistema,Sistema,15,204.52015,2020-04-25 15:00:00
2020-04-25,Sistema,Sistema,16,204.52015,2020-04-25 16:00:00
2020-04-25,Sistema,Sistema,17,202.52015,2020-04-25 17:00:00
2020-04-25,Sistema,Sistema,18,212.02015,2020-04-25 18:00:00
2020-04-25,Sistema,Sistema,19,296.42015,2020-04-25 19:00:00
2020-04-25,Sistema,Sistema,20,212.02015,2020-04-25 20:00:00
2020-04-25,Sistema,Sistema,21,212.02015,2020-04-25 21:00:00
2020-04-25,Sistema,Sistema,22,204.52015,2020-04-25 22:00:00
2020-04-25,Sistema,Sistema,23,202.52015,2020-04-25 23:00:00
2020-04-26,Sistema,Sistema,0,202.09415,2020-04-26 00:00:00
2020-04-26,Sistema,Sistema,1,202.09415,2020-04-26 01:00:00
2020-04-26,Sistema,Sistema,2,202.09415,2020-04-26 02:00:00
2020-04-26,Sistema,Sistema,3,202.09415,2020-04-26 03:00:00
2020-04-26,Sistema,Sistema,4,202.09415,2020-04-26 04:00:00
2020-04-26,Sistema,Sistema,5,202.09415,2020-04-26 05:00:00
2020-04-26,Sistema,Sistema,6,202.09415,2020-04-26 06:00:00
2020-04-26,Sistema,Sistema,7,202.09415,2020-04-26 07:00:00
2020-04-26,Sistema,Sistema,8,202.09415,2020-04-26 08:00:00
2020-04-26,Sistema,Sistema,9,202.09415,2020-04-26 09:00:00
2020-04-26,Sistema,Sistema,10,203.82415,2020-04-26 10:00:00
2020-04-26,Sistema,Sistema,11,252.59415,2020-04-26 11:00:00
2020-04-26,Sistema,Sistema,12,252.59415,2020-04-26 12:00:00
2020-04-26,Sistema,Sistema,13,260.09415,2020-04-26 13:00:00
2020-04-26,Sistema,Sistema,14,260.09415,2020-04-26 14:00:00
2020-04-26,Sistema,Sistema,15,260.09415,2020-04-26 15:00:00
2020-04-26,Sistema,Sistema,16,252.59415,2020-04-26 16:00:00
2020-04-26,Sistema,Sistema,17,252.59415,2020-04-26 17:00:00
2020-04-26,Sistema,Sistema,18,268.59415,2020-04-26 18:00:00
2020-04-26,Sistema,Sistema,19,328.73415,2020-04-26 19:00:00
2020-04-26,Sistema,Sistema,20,328.73415,2020-04-26 20:00:00
2020-04-26,Sistema,Sistema,21,328.73415,2020-04-26 21:00:00
2020-04-26,Sistema,Sistema,22,260.09415,2020-04-26 22:00:00
2020-04-26,Sistema,Sistema,23,252.59415,2020-04-26 23:00:00
2020-04-27,Sistema,Sistema,0,277.69723,2020-04-27 00:00:00
2020-04-27,Sistema,Sistema,1,267.69723,2020-04-27 01:00:00
2020-04-27,Sistema,Sistema,2,254.69723,2020-04-27 02:00:00
2020-04-27,Sistema,Sistema,3,254.69723,2020-04-27 03:00:00
2020-04-27,Sistema,Sistema,4,254.69723,2020-04-27 04:00:00
2020-04-27,Sistema,Sistema,5,254.69723,2020-04-27 05:00:00
2020-04-27,Sistema,Sistema,6,254.69723,2020-04-27 06:00:00
2020-04-27,Sistema,Sistema,7,267.69723,2020-04-27 07:00:00
2020-04-27,Sistema,Sistema,8,277.69723,2020-04-27 08:00:00
2020-04-27,Sistema,Sistema,9,317.19723,2020-04-27 09:00:00
2020-04-27,Sistema,Sistema,10,317.19723,2020-04-27 10:00:00
2020-04-27,Sistema,Sistema,11,385.69723,2020-04-27 11:00:00
2020-04-27,Sistema,Sistema,12,385.69723,2020-04-27 12:00:00
2020-04-27,Sistema,Sistema,13,385.69723,2020-04-27 13:00:00
2020-04-27,Sistema,Sistema,14,385.69723,2020-04-27 14:00:00
2020-04-27,Sistema,Sistema,15,385.69723,2020-04-27 15:00:00
2020-04-27,Sistema,Sistema,16,387.69723,2020-04-27 16:00:00
2020-04-27,Sistema,Sistema,17,316.05923,2020-04-27 17:00:00
2020-04-27,Sistema,Sistema,18,385.69723,2020-04-27 18:00:00
2020-04-27,Sistema,Sistema,19,387.69723,2020-04-27 19:00:00
2020-04-27,Sistema,Sistema,20,387.69723,2020-04-27 20:00:00
2020-04-27,Sistema,Sistema,21,385.69723,2020-04-27 21:00:00
2020-04-27,Sistema,Sistema,22,385.69723,2020-04-27 22:00:00
2020-04-27,Sistema,Sistema,23,316.05923,2020-04-27 23:00:00
2020-04-28,Sistema,Sistema,0,367.40801,2020-04-28 00:00:00
2020-04-28,Sistema,Sistema,1,367.40801,2020-04-28 01:00:00
2020-04-28,Sistema,Sistema,2,366.90701,2020-04-28 02:00:00
2020-04-28,Sistema,Sistema,3,318.43401,2020-04-28 03:00:00
2020-04-28,Sistema,Sistema,4,318.43401,2020-04-28 04:00:00
2020-04-28,Sistema,Sistema,5,316.90801,2020-04-28 05:00:00
2020-04-28,Sistema,Sistema,6,316.90801,2020-04-28 06:00:00
2020-04-28,Sistema,Sistema,7,367.40801,2020-04-28 07:00:00
2020-04-28,Sistema,Sistema,8,367.40801,2020-04-28 08:00:00
2020-04-28,Sistema,Sistema,9,370.62801,2020-04-28 09:00:00
2020-04-28,Sistema,Sistema,10,367.40801,2020-04-28 10:00:00
2020-04-28,Sistema,Sistema,11,370.62801,2020-04-28 11:00:00
2020-04-28,Sistema,Sistema,12,391.90801,2020-04-28 12:00:00
2020-04-28,Sistema,Sistema,13,391.90801,2020-04-28 13:00:00
2020-04-28,Sistema,Sistema,14,391.90801,2020-04-28 14:00:00
2020-04-28,Sistema,Sistema,15,370.62801,2020-04-28 15:00:00
2020-04-28,Sistema,Sistema,16,370.62801,2020-04-28 16:00:00
2020-04-28,Sistema,Sistema,17,367.40801,2020-04-28 17:00:00
2020-04-28,Sistema,Sistema,18,391.90801,2020-04-28 18:00:00
2020-04-28,Sistema,Sistema,19,406.90801,2020-04-28 19:00:00
2020-04-28,Sistema,Sistema,20,406.90801,2020-04-28 20:00:00
2020-04-28,Sistema,Sistema,21,370.62801,2020-04-28 21:00:00
2020-04-28,Sistema,Sistema,22,391.90801,2020-04-28 22:00:00
2020-04-28,Sistema,Sistema,23,367.40801,2020-04-28 23:00:00
2020-04-29,Sistema,Sistema,0,317.24944,2020-04-29 00:00:00
2020-04-29,Sistema,Sistema,1,317.24944,2020-04-29 01:00:00
2020-04-29,Sistema,Sistema,2,317.24944,2020-04-29 02:00:00
2020-04-29,Sistema,Sistema,3,317.24944,2020-04-29 03:00:00
2020-04-29,Sistema,Sistema,4,317.24944,2020-04-29 04:00:00
2020-04-29,Sistema,Sistema,5,317.24944,2020-04-29 05:00:00
2020-04-29,Sistema,Sistema,6,317.24944,2020-04-29 06:00:00
2020-04-29,Sistema,Sistema,7,317.24944,2020-04-29 07:00:00
2020-04-29,Sistema,Sistema,8,317.24944,2020-04-29 08:00:00
2020-04-29,Sistema,Sistema,9,346.74944,2020-04-29 09:00:00
2020-04-29,Sistema,Sistema,10,366.74844,2020-04-29 10:00:00
2020-04-29,Sistema,Sistema,11,386.74944,2020-04-29 11:00:00
2020-04-29,Sistema,Sistema,12,393.74944,2020-04-29 12:00:00
2020-04-29,Sistema,Sistema,13,386.74944,2020-04-29 13:00:00
2020-04-29,Sistema,Sistema,14,406.89944,2020-04-29 14:00:00
2020-04-29,Sistema,Sistema,15,386.74944,2020-04-29 15:00:00
2020-04-29,Sistema,Sistema,16,346.74944,2020-04-29 16:00:00
2020-04-29,Sistema,Sistema,17,346.74944,2020-04-29 17:00:00
2020-04-29,Sistema,Sistema,18,386.74944,2020-04-29 18:00:00
2020-04-29,Sistema,Sistema,19,406.89944,2020-04-29 19:00:00
2020-04-29,Sistema,Sistema,20,386.74944,2020-04-29 20:00:00
2020-04-29,Sistema,Sistema,21,386.74944,2020-04-29 21:00:00
2020-04-29,Sistema,Sistema,22,346.74944,2020-04-29 22:00:00
2020-04-29,Sistema,Sistema,23,317.24944,2020-04-29 23:00:00
2020-04-30,Sistema,Sistema,0,366.05103,2020-04-30 00:00:00
2020-04-30,Sistema,Sistema,1,283.00503,2020-04-30 01:00:00
2020-04-30,Sistema,Sistema,2,248.05103,2020-04-30 02:00:00
2020-04-30,Sistema,Sistema,3,248.05103,2020-04-30 03:00:00
2020-04-30,Sistema,Sistema,4,217.05103,2020-04-30 04:00:00
2020-04-30,Sistema,Sistema,5,217.05003,2020-04-30 05:00:00
2020-04-30,Sistema,Sistema,6,248.05103,2020-04-30 06:00:00
2020-04-30,Sistema,Sistema,7,283.00503,2020-04-30 07:00:00
2020-04-30,Sistema,Sistema,8,358.05103,2020-04-30 08:00:00
2020-04-30,Sistema,Sistema,9,358.05103,2020-04-30 09:00:00
2020-04-30,Sistema,Sistema,10,366.05103,2020-04-30 10:00:00
2020-04-30,Sistema,Sistema,11,372.55103,2020-04-30 11:00:00
2020-04-30,Sistema,Sistema,12,387.05103,2020-04-30 12:00:00
2020-04-30,Sistema,Sistema,13,387.05103,2020-04-30 13:00:00
2020-04-30,Sistema,Sistema,14,387.05103,2020-04-30 14:00:00
2020-04-30,Sistema,Sistema,15,387.05103,2020-04-30 15:00:00
2020-04-30,Sistema,Sistema,16,372.55103,2020-04-30 16:00:00
2020-04-30,Sistema,Sistema,17,366.05103,2020-04-30 17:00:00
2020-04-30,Sistema,Sistema,18,387.05103,2020-04-30 18:00:00
2020-04-30,Sistema,Sistema,19,387.05103,2020-04-30 19:00:00
2020-04-30,Sistema,Sistema,20,387.05103,2020-04-30 20:00:00
2020-04-30,Sistema,Sistema,21,372.55103,2020-04-30 21:00:00
2020-04-30,Sistema,Sistema,22,358.05103,2020-04-30 22:00:00
2020-04-30,Sistema,Sistema,23,366.05103,2020-04-30 23:00:00
2020-05-01,Sistema,Sistema,0,257.4149,2020-05-01 00:00:00
2020-05-01,Sistema,Sistema,1,256.3329,2020-05-01 01:00:00
2020-05-01,Sistema,Sistema,2,252.4149,2020-05-01 02:00:00
2020-05-01,Sistema,Sistema,3,252.4149,2020-05-01 03:00:00
2020-05-01,Sistema,Sistema,4,237.4079,2020-05-01 04:00:00
2020-05-01,Sistema,Sistema,5,237.4079,2020-05-01 05:00:00
2020-05-01,Sistema,Sistema,6,192.6879,2020-05-01 06:00:00
2020-05-01,Sistema,Sistema,7,196.2669,2020-05-01 07:00:00
2020-05-01,Sistema,Sistema,8,252.4149,2020-05-01 08:00:00
2020-05-01,Sistema,Sistema,9,292.4149,2020-05-01 09:00:00
2020-05-01,Sistema,Sistema,10,284.4149,2020-05-01 10:00:00
2020-05-01,Sistema,Sistema,11,284.4149,2020-05-01 11:00:00
2020-05-01,Sistema,Sistema,12,292.4149,2020-05-01 12:00:00
2020-05-01,Sistema,Sistema,13,292.4149,2020-05-01 13:00:00
2020-05-01,Sistema,Sistema,14,284.4149,2020-05-01 14:00:00
2020-05-01,Sistema,Sistema,15,284.4149,2020-05-01 15:00:00
2020-05-01,Sistema,Sistema,16,284.4149,2020-05-01 16:00:00
2020-05-01,Sistema,Sistema,17,257.4149,2020-05-01 17:00:00
2020-05-01,Sistema,Sistema,18,337.4149,2020-05-01 18:00:00
2020-05-01,Sistema,Sistema,19,367.4149,2020-05-01 19:00:00
2020-05-01,Sistema,Sistema,20,406.6149,2020-05-01 20:00:00
2020-05-01,Sistema,Sistema,21,367.4149,2020-05-01 21:00:00
2020-05-01,Sistema,Sistema,22,337.4149,2020-05-01 22:00:00
2020-05-01,Sistema,Sistema,23,284.4149,2020-05-01 23:00:00
2020-05-02,Sistema,Sistema,0,321.10748,2020-05-02 00:00:00
2020-05-02,Sistema,Sistema,1,303.10148,2020-05-02 01:00:00
2020-05-02,Sistema,Sistema,2,285.10748,2020-05-02 02:00:00
2020-05-02,Sistema,Sistema,3,285.10748,2020-05-02 03:00:00
2020-05-02,Sistema,Sistema,4,285.10748,2020-05-02 04:00:00
2020-05-02,Sistema,Sistema,5,285.10748,2020-05-02 05:00:00
2020-05-02,Sistema,Sistema,6,285.10748,2020-05-02 06:00:00
2020-05-02,Sistema,Sistema,7,285.10748,2020-05-02 07:00:00
2020-05-02,Sistema,Sistema,8,294.92448,2020-05-02 08:00:00
2020-05-02,Sistema,Sistema,9,321.10748,2020-05-02 09:00:00
2020-05-02,Sistema,Sistema,10,321.10748,2020-05-02 10:00:00
2020-05-02,Sistema,Sistema,11,331.10748,2020-05-02 11:00:00
2020-05-02,Sistema,Sistema,12,331.10748,2020-05-02 12:00:00
2020-05-02,Sistema,Sistema,13,331.10748,2020-05-02 13:00:00
2020-05-02,Sistema,Sistema,14,331.10748,2020-05-02 14:00:00
2020-05-02,Sistema,Sistema,15,331.10748,2020-05-02 15:00:00
2020-05-02,Sistema,Sistema,16,333.10748,2020-05-02 16:00:00
2020-05-02,Sistema,Sistema,17,321.10748,2020-05-02 17:00:00
2020-05-02,Sistema,Sistema,18,331.10748,2020-05-02 18:00:00
2020-05-02,Sistema,Sistema,19,333.10748,2020-05-02 19:00:00
2020-05-02,Sistema,Sistema,20,333.10748,2020-05-02 20:00:00
2020-05-02,Sistema,Sistema,21,331.10748,2020-05-02 21:00:00
2020-05-02,Sistema,Sistema,22,331.10748,2020-05-02 22:00:00
2020-05-02,Sistema,Sistema,23,321.10748,2020-05-02 23:00:00
2020-05-03,Sistema,Sistema,0,296.71184,2020-05-03 00:00:00
2020-05-03,Sistema,Sistema,1,296.71184,2020-05-03 01:00:00
2020-05-03,Sistema,Sistema,2,296.71184,2020-05-03 02:00:00
2020-05-03,Sistema,Sistema,3,296.71184,2020-05-03 03:00:00
2020-05-03,Sistema,Sistema,4,296.71184,2020-05-03 04:00:00
2020-05-03,Sistema,Sistema,5,296.71184,2020-05-03 05:00:00
2020-05-03,Sistema,Sistema,6,293.52884,2020-05-03 06:00:00
2020-05-03,Sistema,Sistema,7,296.71184,2020-05-03 07:00:00
2020-05-03,Sistema,Sistema,8,296.71184,2020-05-03 08:00:00
2020-05-03,Sistema,Sistema,9,296.71184,2020-05-03 09:00:00
2020-05-03,Sistema,Sistema,10,296.71184,2020-05-03 10:00:00
2020-05-03,Sistema,Sistema,11,296.71184,2020-05-03 11:00:00
2020-05-03,Sistema,Sistema,12,296.71184,2020-05-03 12:00:00
2020-05-03,Sistema,Sistema,13,296.71184,2020-05-03 13:00:00
2020-05-03,Sistema,Sistema,14,296.71184,2020-05-03 14:00:00
2020-05-03,Sistema,Sistema,15,296.71184,2020-05-03 15:00:00
2020-05-03,Sistema,Sistema,16,296.71184,2020-05-03 16:00:00
2020-05-03,Sistema,Sistema,17,296.71184,2020-05-03 17:00:00
2020-05-03,Sistema,Sistema,18,296.71184,2020-05-03 18:00:00
2020-05-03,Sistema,Sistema,19,304.71184,2020-05-03 19:00:00
2020-05-03,Sistema,Sistema,20,303.71184,2020-05-03 20:00:00
2020-05-03,Sistema,Sistema,21,304.71184,2020-05-03 21:00:00
2020-05-03,Sistema,Sistema,22,296.71184,2020-05-03 22:00:00
2020-05-03,Sistema,Sistema,23,296.71184,2020-05-03 23:00:00
2020-05-04,Sistema,Sistema,0,244.77685,2020-05-04 00:00:00
2020-05-04,Sistema,Sistema,1,244.77685,2020-05-04 01:00:00
2020-05-04,Sistema,Sistema,2,244.77685,2020-05-04 02:00:00
2020-05-04,Sistema,Sistema,3,244.77685,2020-05-04 03:00:00
2020-05-04,Sistema,Sistema,4,244.77685,2020-05-04 04:00:00
2020-05-04,Sistema,Sistema,5,244.77685,2020-05-04 05:00:00
2020-05-04,Sistema,Sistema,6,244.77685,2020-05-04 06:00:00
2020-05-04,Sistema,Sistema,7,290.26285,2020-05-04 07:00:00
2020-05-04,Sistema,Sistema,8,292.77685,2020-05-04 08:00:00
2020-05-04,Sistema,Sistema,9,329.77685,2020-05-04 09:00:00
2020-05-04,Sistema,Sistema,10,345.77685,2020-05-04 10:00:00
2020-05-04,Sistema,Sistema,11,342.77685,2020-05-04 11:00:00
2020-05-04,Sistema,Sistema,12,345.77685,2020-05-04 12:00:00
2020-05-04,Sistema,Sistema,13,345.77685,2020-05-04 13:00:00
2020-05-04,Sistema,Sistema,14,345.77685,2020-05-04 14:00:00
2020-05-04,Sistema,Sistema,15,345.77685,2020-05-04 15:00:00
2020-05-04,Sistema,Sistema,16,342.77685,2020-05-04 16:00:00
2020-05-04,Sistema,Sistema,17,342.77685,2020-05-04 17:00:00
2020-05-04,Sistema,Sistema,18,345.77685,2020-05-04 18:00:00
2020-05-04,Sistema,Sistema,19,345.77685,2020-05-04 19:00:00
2020-05-04,Sistema,Sistema,20,345.77685,2020-05-04 20:00:00
2020-05-04,Sistema,Sistema,21,342.77685,2020-05-04 21:00:00
2020-05-04,Sistema,Sistema,22,329.77685,2020-05-04 22:00:00
2020-05-04,Sistema,Sistema,23,292.77685,2020-05-04 23:00:00
2020-05-05,Sistema,Sistema,0,277.9216,2020-05-05 00:00:00
2020-05-05,Sistema,Sistema,1,275.9216,2020-05-05 01:00:00
2020-05-05,Sistema,Sistema,2,265.9166,2020-05-05 02:00:00
2020-05-05,Sistema,Sistema,3,252.9186,2020-05-05 03:00:00
2020-05-05,Sistema,Sistema,4,276.9216,2020-05-05 04:00:00
2020-05-05,Sistema,Sistema,5,276.9216,2020-05-05 05:00:00
2020-05-05,Sistema,Sistema,6,276.9216,2020-05-05 06:00:00
2020-05-05,Sistema,Sistema,7,278.9216,2020-05-05 07:00:00
2020-05-05,Sistema,Sistema,8,278.9216,2020-05-05 08:00:00
2020-05-05,Sistema,Sistema,9,278.9216,2020-05-05 09:00:00
2020-05-05,Sistema,Sistema,10,286.1116,2020-05-05 10:00:00
2020-05-05,Sistema,Sistema,11,304.9216,2020-05-05 11:00:00
2020-05-05,Sistema,Sistema,12,335.9216,2020-05-05 12:00:00
2020-05-05,Sistema,Sistema,13,335.9216,2020-05-05 13:00:00
2020-05-05,Sistema,Sistema,14,304.9216,2020-05-05 14:00:00
2020-05-05,Sistema,Sistema,15,304.9216,2020-05-05 15:00:00
2020-05-05,Sistema,Sistema,16,286.1116,2020-05-05 16:00:00
2020-05-05,Sistema,Sistema,17,278.9216,2020-05-05 17:00:00
2020-05-05,Sistema,Sistema,18,304.9216,2020-05-05 18:00:00
2020-05-05,Sistema,Sistema,19,304.9216,2020-05-05 19:00:00
2020-05-05,Sistema,Sistema,20,304.9216,2020-05-05 20:00:00
2020-05-05,Sistema,Sistema,21,286.1116,2020-05-05 21:00:00
2020-05-05,Sistema,Sistema,22,286.1116,2020-05-05 22:00:00
2020-05-05,Sistema,Sistema,23,278.9216,2020-05-05 23:00:00
2020-05-06,Sistema,Sistema,0,251.22135,2020-05-06 00:00:00
2020-05-06,Sistema,Sistema,1,242.66835,2020-05-06 01:00:00
2020-05-06,Sistema,Sistema,2,207.62035,2020-05-06 02:00:00
2020-05-06,Sistema,Sistema,3,197.06735,2020-05-06 03:00:00
2020-05-06,Sistema,Sistema,4,207.62035,2020-05-06 04:00:00
2020-05-06,Sistema,Sistema,5,207.62035,2020-05-06 05:00:00
2020-05-06,Sistema,Sistema,6,213.49035,2020-05-06 06:00:00
2020-05-06,Sistema,Sistema,7,251.22135,2020-05-06 07:00:00
2020-05-06,Sistema,Sistema,8,251.22135,2020-05-06 08:00:00
2020-05-06,Sistema,Sistema,9,251.22135,2020-05-06 09:00:00
2020-05-06,Sistema,Sistema,10,251.22135,2020-05-06 10:00:00
2020-05-06,Sistema,Sistema,11,311.22135,2020-05-06 11:00:00
2020-05-06,Sistema,Sistema,12,311.22135,2020-05-06 12:00:00
2020-05-06,Sistema,Sistema,13,311.22135,2020-05-06 13:00:00
2020-05-06,Sistema,Sistema,14,311.22135,2020-05-06 14:00:00
2020-05-06,Sistema,Sistema,15,311.22135,2020-05-06 15:00:00
2020-05-06,Sistema,Sistema,16,311.22135,2020-05-06 16:00:00
2020-05-06,Sistema,Sistema,17,311.22135,2020-05-06 17:00:00
2020-05-06,Sistema,Sistema,18,311.22135,2020-05-06 18:00:00
2020-05-06,Sistema,Sistema,19,346.22135,2020-05-06 19:00:00
2020-05-06,Sistema,Sistema,20,346.22135,2020-05-06 20:00:00
2020-05-06,Sistema,Sistema,21,346.22135,2020-05-06 21:00:00
2020-05-06,Sistema,Sistema,22,311.22135,2020-05-06 22:00:00
2020-05-06,Sistema,Sistema,23,251.22135,2020-05-06 23:00:00
2020-05-07,Sistema,Sistema,0,301.30286,2020-05-07 00:00:00
2020-05-07,Sistema,Sistema,1,291.30286,2020-05-07 01:00:00
2020-05-07,Sistema,Sistema,2,291.30286,2020-05-07 02:00:00
2020-05-07,Sistema,Sistema,3,291.30286,2020-05-07 03:00:00
2020-05-07,Sistema,Sistema,4,291.30286,2020-05-07 04:00:00
2020-05-07,Sistema,Sistema,5,291.30286,2020-05-07 05:00:00
2020-05-07,Sistema,Sistema,6,293.03986,2020-05-07 06:00:00
2020-05-07,Sistema,Sistema,7,291.30286,2020-05-07 07:00:00
2020-05-07,Sistema,Sistema,8,301.30286,2020-05-07 08:00:00
2020-05-07,Sistema,Sistema,9,301.30286,2020-05-07 09:00:00
2020-05-07,Sistema,Sistema,10,301.30286,2020-05-07 10:00:00
2020-05-07,Sistema,Sistema,11,301.30286,2020-05-07 11:00:00
2020-05-07,Sistema,Sistema,12,301.30286,2020-05-07 12:00:00
2020-05-07,Sistema,Sistema,13,301.30286,2020-05-07 13:00:00
2020-05-07,Sistema,Sistema,14,301.30286,2020-05-07 14:00:00
2020-05-07,Sistema,Sistema,15,301.30286,2020-05-07 15:00:00
2020-05-07,Sistema,Sistema,16,301.30286,2020-05-07 16:00:00
2020-05-07,Sistema,Sistema,17,301.30286,2020-05-07 17:00:00
